update_time,open,high,low,close,volume
2025-05-14 16:50:47,3237.97,3243.83,3230.45,3233.76,10890
2025-05-14 16:50:48,3237.97,3243.83,3230.45,3233.71,10891
2025-05-14 16:50:49,3237.97,3243.83,3230.45,3233.76,10892
2025-05-14 16:50:50,3237.97,3243.83,3230.45,3233.77,10893
2025-05-14 16:50:51,3237.97,3243.83,3230.45,3233.77,10896
2025-05-14 16:50:54,3237.97,3243.83,3230.45,3233.76,10897
2025-05-14 16:50:55,3237.97,3243.83,3230.45,3234.03,10900
2025-05-14 16:50:56,3237.97,3243.83,3230.45,3234.02,10901
2025-05-14 16:50:57,3237.97,3243.83,3230.45,3234.02,10903
2025-05-14 16:50:58,3237.97,3243.83,3230.45,3234.01,10904
2025-05-14 16:50:59,3237.97,3243.83,3230.45,3234.0,10908
2025-05-14 16:51:00,3237.97,3243.83,3230.45,3234.02,10910
2025-05-14 16:51:01,3237.97,3243.83,3230.45,3233.95,10913
2025-05-14 16:51:02,3237.97,3243.83,3230.45,3233.93,10916
2025-05-14 16:51:03,3237.97,3243.83,3230.45,3233.78,10923
2025-05-14 16:51:04,3237.97,3243.83,3230.45,3233.79,10925
2025-05-14 16:51:05,3237.97,3243.83,3230.45,3233.51,10928
2025-05-14 16:51:06,3237.97,3243.83,3230.45,3233.55,10929
2025-05-14 16:51:07,3237.97,3243.83,3230.45,3233.56,10930
2025-05-14 16:51:08,3237.97,3243.83,3230.45,3233.56,10933
2025-05-14 16:51:09,3237.97,3243.83,3230.45,3233.61,10935
2025-05-14 16:51:10,3237.97,3243.83,3230.45,3233.59,10938
2025-05-14 16:51:11,3237.97,3243.83,3230.45,3233.27,10944
2025-05-14 16:51:12,3237.97,3243.83,3230.45,3233.26,10945
2025-05-14 16:51:13,3237.97,3243.83,3230.45,3233.14,10948
2025-05-14 16:51:14,3237.97,3243.83,3230.45,3233.12,10951
2025-05-14 16:51:16,3237.97,3243.83,3230.45,3233.14,10952
2025-05-14 16:51:17,3237.97,3243.83,3230.45,3233.06,10956
2025-05-14 16:51:18,3237.97,3243.83,3230.45,3233.2,10960
2025-05-14 16:51:19,3237.97,3243.83,3230.45,3233.13,10962
2025-05-14 16:51:20,3237.97,3243.83,3230.45,3233.02,10965
2025-05-14 16:51:21,3237.97,3243.83,3230.45,3233.15,10968
2025-05-14 16:51:23,3237.97,3243.83,3230.45,3233.13,10970
2025-05-14 16:51:24,3237.97,3243.83,3230.45,3233.13,10972
2025-05-14 16:51:25,3237.97,3243.83,3230.45,3233.06,10973
2025-05-14 16:51:26,3237.97,3243.83,3230.45,3233.37,10977
2025-05-14 16:51:27,3237.97,3243.83,3230.45,3233.27,10980
2025-05-14 16:51:29,3237.97,3243.83,3230.45,3233.14,10983
2025-05-14 16:51:30,3237.97,3243.83,3230.45,3233.13,10985
2025-05-14 16:51:31,3237.97,3243.83,3230.45,3233.19,10986
2025-05-14 16:51:32,3237.97,3243.83,3230.45,3233.3,10989
2025-05-14 16:51:33,3237.97,3243.83,3230.45,3233.28,10991
2025-05-14 16:51:34,3237.97,3243.83,3230.45,3233.42,10994
2025-05-14 16:51:37,3237.97,3243.83,3230.45,3233.61,10996
2025-05-14 16:51:39,3237.97,3243.83,3230.45,3233.79,10999
2025-05-14 16:51:41,3237.97,3243.83,3230.45,3233.78,11000
2025-05-14 16:51:43,3237.97,3243.83,3230.45,3233.69,11001
2025-05-14 16:51:44,3237.97,3243.83,3230.45,3234.01,11006
2025-05-14 16:51:49,3237.97,3243.83,3230.45,3233.86,11008
2025-05-14 16:51:50,3237.97,3243.83,3230.45,3234.0,11009
2025-05-14 16:51:51,3237.97,3243.83,3230.45,3233.94,11012
2025-05-14 16:51:52,3237.97,3243.83,3230.45,3233.93,11014
2025-05-14 16:51:53,3237.97,3243.83,3230.45,3234.0,11015
2025-05-14 16:51:54,3237.97,3243.83,3230.45,3233.95,11018
2025-05-14 16:51:55,3237.97,3243.83,3230.45,3234.02,11019
2025-05-14 16:51:57,3237.97,3243.83,3230.45,3234.04,11020
2025-05-14 16:51:58,3237.97,3243.83,3230.45,3233.95,11022
2025-05-14 16:52:02,3237.97,3243.83,3230.45,3233.87,11028
2025-05-14 16:52:03,3237.97,3243.83,3230.45,3233.89,11029
2025-05-14 16:52:04,3237.97,3243.83,3230.45,3234.02,11031
2025-05-14 16:52:06,3237.97,3243.83,3230.45,3233.95,11033
2025-05-14 16:52:07,3237.97,3243.83,3230.45,3234.29,11035
2025-05-14 16:52:08,3237.97,3243.83,3230.45,3234.27,11036
2025-05-14 16:52:09,3237.97,3243.83,3230.45,3233.64,11043
2025-05-14 16:52:10,3237.97,3243.83,3230.45,3233.38,11047
2025-05-14 16:52:12,3237.97,3243.83,3230.45,3233.23,11050
2025-05-14 16:52:13,3237.97,3243.83,3230.45,3233.22,11057
2025-05-14 16:52:14,3237.97,3243.83,3230.45,3233.54,11060
2025-05-14 16:52:15,3237.97,3243.83,3230.45,3233.47,11062
2025-05-14 16:52:16,3237.97,3243.83,3230.45,3233.48,11065
2025-05-14 16:52:17,3237.97,3243.83,3230.45,3233.52,11067
2025-05-14 16:52:18,3237.97,3243.83,3230.45,3233.54,11068
2025-05-14 16:52:19,3237.97,3243.83,3230.45,3233.56,11069
2025-05-14 16:52:20,3237.97,3243.83,3230.45,3233.68,11073
2025-05-14 16:52:21,3237.97,3243.83,3230.45,3233.62,11075
2025-05-14 16:52:22,3237.97,3243.83,3230.45,3233.61,11076
2025-05-14 16:52:26,3237.97,3243.83,3230.45,3233.62,11077
2025-05-14 16:52:27,3237.97,3243.83,3230.45,3233.71,11078
2025-05-14 16:52:28,3237.97,3243.83,3230.45,3233.82,11080
2025-05-14 16:52:29,3237.97,3243.83,3230.45,3233.77,11083
2025-05-14 16:52:30,3237.97,3243.83,3230.45,3233.77,11085
2025-05-14 16:52:31,3237.97,3243.83,3230.45,3233.75,11088
2025-05-14 16:52:32,3237.97,3243.83,3230.45,3233.77,11089
2025-05-14 16:52:33,3237.97,3243.83,3230.45,3233.69,11093
2025-05-14 16:52:34,3237.97,3243.83,3230.45,3233.65,11095
2025-05-14 16:52:35,3237.97,3243.83,3230.45,3233.42,11097
2025-05-14 16:52:36,3237.97,3243.83,3230.45,3233.19,11101
2025-05-14 16:52:38,3237.97,3243.83,3230.45,3233.2,11102
2025-05-14 16:52:39,3237.97,3243.83,3230.45,3233.02,11107
2025-05-14 16:52:40,3237.97,3243.83,3230.45,3233.04,11109
2025-05-14 16:52:41,3237.97,3243.83,3230.45,3233.11,11110
2025-05-14 16:52:42,3237.97,3243.83,3230.45,3233.04,11111
2025-05-14 16:52:43,3237.97,3243.83,3230.45,3233.02,11112
2025-05-14 16:52:44,3237.97,3243.83,3230.45,3232.99,11113
2025-05-14 16:52:45,3237.97,3243.83,3230.45,3232.56,11115
2025-05-14 16:52:46,3237.97,3243.83,3230.45,3232.54,11116
2025-05-14 16:52:48,3237.97,3243.83,3230.45,3232.63,11118
2025-05-14 16:52:49,3237.97,3243.83,3230.45,3232.56,11122
2025-05-14 16:52:50,3237.97,3243.83,3230.45,3232.54,11124
2025-05-14 16:52:53,3237.97,3243.83,3230.45,3232.66,11127
2025-05-14 16:52:54,3237.97,3243.83,3230.45,3232.67,11128
2025-05-14 16:52:56,3237.97,3243.83,3230.45,3232.65,11130
2025-05-14 16:52:57,3237.97,3243.83,3230.45,3232.86,11134
2025-05-14 16:52:58,3237.97,3243.83,3230.45,3232.71,11136
2025-05-14 16:52:59,3237.97,3243.83,3230.45,3232.69,11137
2025-05-14 16:53:02,3237.97,3243.83,3230.45,3232.96,11142
2025-05-14 16:53:06,3237.97,3243.83,3230.45,3232.86,11143
2025-05-14 16:53:07,3237.97,3243.83,3230.45,3232.79,11145
2025-05-14 16:53:09,3237.97,3243.83,3230.45,3233.21,11149
2025-05-14 16:53:10,3237.97,3243.83,3230.45,3233.2,11150
2025-05-14 16:53:13,3237.97,3243.83,3230.45,3233.19,11154
2025-05-14 16:53:15,3237.97,3243.83,3230.45,3233.19,11158
2025-05-14 16:53:17,3237.97,3243.83,3230.45,3233.45,11161
2025-05-14 16:53:18,3237.97,3243.83,3230.45,3233.26,11165
2025-05-14 16:53:19,3237.97,3243.83,3230.45,3233.2,11168
2025-05-14 16:53:20,3237.97,3243.83,3230.45,3233.4,11173
2025-05-14 16:53:25,3237.97,3243.83,3230.45,3233.42,11175
2025-05-14 16:53:26,3237.97,3243.83,3230.45,3233.49,11177
2025-05-14 16:53:27,3237.97,3243.83,3230.45,3233.41,11178
2025-05-14 16:53:28,3237.97,3243.83,3230.45,3233.41,11181
2025-05-14 16:53:29,3237.97,3243.83,3230.45,3233.58,11184
2025-05-14 16:53:32,3237.97,3243.83,3230.45,3233.47,11189
2025-05-14 16:53:33,3237.97,3243.83,3230.45,3233.46,11194
2025-05-14 16:53:34,3237.97,3243.83,3230.45,3233.45,11195
2025-05-14 16:53:35,3237.97,3243.83,3230.45,3233.52,11198
2025-05-14 16:53:36,3237.97,3243.83,3230.45,3233.67,11204
2025-05-14 16:53:37,3237.97,3243.83,3230.45,3233.63,11206
2025-05-14 16:53:38,3237.97,3243.83,3230.45,3233.7,11209
2025-05-14 16:53:39,3237.97,3243.83,3230.45,3233.69,11214
2025-05-14 16:53:40,3237.97,3243.83,3230.45,3233.73,11216
2025-05-14 16:53:41,3237.97,3243.83,3230.45,3233.76,11218
2025-05-14 16:53:42,3237.97,3243.83,3230.45,3233.74,11219
2025-05-14 16:53:47,3237.97,3243.83,3230.45,3233.84,11221
2025-05-14 16:53:48,3237.97,3243.83,3230.45,3233.78,11225
2025-05-14 16:53:49,3237.97,3243.83,3230.45,3233.69,11226
2025-05-14 16:53:50,3237.97,3243.83,3230.45,3233.72,11227
2025-05-14 16:53:52,3237.97,3243.83,3230.45,3233.69,11229
2025-05-14 16:53:55,3237.97,3243.83,3230.45,3233.7,11230
2025-05-14 16:53:56,3237.97,3243.83,3230.45,3233.68,11233
2025-05-14 16:53:59,3237.97,3243.83,3230.45,3233.69,11234
2025-05-14 16:54:01,3237.97,3243.83,3230.45,3233.94,11239
2025-05-14 16:54:02,3237.97,3243.83,3230.45,3233.97,11246
2025-05-14 16:54:03,3237.97,3243.83,3230.45,3234.04,11251
2025-05-14 16:54:04,3237.97,3243.83,3230.45,3234.24,11256
2025-05-14 16:54:05,3237.97,3243.83,3230.45,3234.21,11260
2025-05-14 16:54:06,3237.97,3243.83,3230.45,3234.17,11261
2025-05-14 16:54:07,3237.97,3243.83,3230.45,3234.15,11262
2025-05-14 16:54:08,3237.97,3243.83,3230.45,3234.08,11264
2025-05-14 16:54:10,3237.97,3243.83,3230.45,3233.89,11268
2025-05-14 16:54:11,3237.97,3243.83,3230.45,3233.82,11271
2025-05-14 16:54:12,3237.97,3243.83,3230.45,3233.67,11274
2025-05-14 16:54:13,3237.97,3243.83,3230.45,3233.62,11275
2025-05-14 16:54:14,3237.97,3243.83,3230.45,3233.55,11278
2025-05-14 16:54:16,3237.97,3243.83,3230.45,3233.61,11281
2025-05-14 16:54:17,3237.97,3243.83,3230.45,3233.55,11282
2025-05-14 16:54:19,3237.97,3243.83,3230.45,3233.49,11283
2025-05-14 16:54:20,3237.97,3243.83,3230.45,3233.48,11284
2025-05-14 16:54:22,3237.97,3243.83,3230.45,3233.43,11286
2025-05-14 16:54:23,3237.97,3243.83,3230.45,3233.4,11288
2025-05-14 16:54:24,3237.97,3243.83,3230.45,3233.17,11290
2025-05-14 16:54:25,3237.97,3243.83,3230.45,3233.17,11292
2025-05-14 16:54:31,3237.97,3243.83,3230.45,3232.91,11294
2025-05-14 16:54:32,3237.97,3243.83,3230.45,3232.47,11300
2025-05-14 16:54:33,3237.97,3243.83,3230.45,3232.48,11306
2025-05-14 16:54:34,3237.97,3243.83,3230.45,3232.26,11311
2025-05-14 16:54:36,3237.97,3243.83,3230.45,3232.29,11312
2025-05-14 16:54:37,3237.97,3243.83,3230.45,3232.32,11315
2025-05-14 16:54:38,3237.97,3243.83,3230.45,3232.3,11317
2025-05-14 16:54:39,3237.97,3243.83,3230.45,3232.3,11319
2025-05-14 16:54:40,3237.97,3243.83,3230.45,3232.38,11321
2025-05-14 16:54:41,3237.97,3243.83,3230.45,3232.08,11327
2025-05-14 16:54:42,3237.97,3243.83,3230.45,3232.06,11332
2025-05-14 16:54:44,3237.97,3243.83,3230.45,3232.11,11333
2025-05-14 16:54:45,3237.97,3243.83,3230.45,3232.22,11337
2025-05-14 16:54:46,3237.97,3243.83,3230.45,3232.16,11340
2025-05-14 16:54:47,3237.97,3243.83,3230.45,3232.04,11342
2025-05-14 16:54:48,3237.97,3243.83,3230.45,3232.11,11345
2025-05-14 16:54:50,3237.97,3243.83,3230.45,3232.04,11348
2025-05-14 16:54:52,3237.97,3243.83,3230.45,3232.09,11352
2025-05-14 16:54:53,3237.97,3243.83,3230.45,3232.14,11354
2025-05-14 16:54:55,3237.97,3243.83,3230.45,3232.15,11355
2025-05-14 16:54:56,3237.97,3243.83,3230.45,3232.21,11357
2025-05-14 16:54:59,3237.97,3243.83,3230.45,3232.14,11358
2025-05-14 16:55:00,3237.97,3243.83,3230.45,3232.11,11359
2025-05-14 16:55:04,3237.97,3243.83,3230.45,3232.12,11360
2025-05-14 16:55:06,3237.97,3243.83,3230.45,3232.1,11361
2025-05-14 16:55:11,3237.97,3243.83,3230.45,3232.12,11363
2025-05-14 16:55:12,3237.97,3243.83,3230.45,3232.04,11365
2025-05-14 16:55:15,3237.97,3243.83,3230.45,3231.93,11370
2025-05-14 16:55:16,3237.97,3243.83,3230.45,3231.92,11372
2025-05-14 16:55:17,3237.97,3243.83,3230.45,3231.77,11376
2025-05-14 16:55:18,3237.97,3243.83,3230.45,3231.85,11380
2025-05-14 16:55:19,3237.97,3243.83,3230.45,3231.75,11384
2025-05-14 16:55:20,3237.97,3243.83,3230.45,3231.72,11387
2025-05-14 16:55:21,3237.97,3243.83,3230.45,3231.5,11390
2025-05-14 16:55:22,3237.97,3243.83,3230.45,3231.45,11396
2025-05-14 16:55:23,3237.97,3243.83,3230.45,3231.41,11403
2025-05-14 16:55:24,3237.97,3243.83,3230.45,3231.32,11406
2025-05-14 16:55:25,3237.97,3243.83,3230.45,3231.44,11412
2025-05-14 16:55:26,3237.97,3243.83,3230.45,3231.37,11415
2025-05-14 16:55:27,3237.97,3243.83,3230.45,3231.32,11419
2025-05-14 16:55:28,3237.97,3243.83,3230.45,3231.42,11421
2025-05-14 16:55:30,3237.97,3243.83,3230.45,3231.43,11422
2025-05-14 16:55:31,3237.97,3243.83,3230.45,3231.56,11425
2025-05-14 16:55:32,3237.97,3243.83,3230.45,3231.48,11427
2025-05-14 16:55:34,3237.97,3243.83,3230.45,3231.33,11429
2025-05-14 16:55:35,3237.97,3243.83,3230.45,3231.34,11432
2025-05-14 16:55:36,3237.97,3243.83,3230.45,3231.41,11434
2025-05-14 16:55:37,3237.97,3243.83,3230.45,3231.4,11435
2025-05-14 16:55:39,3237.97,3243.83,3230.45,3231.67,11438
2025-05-14 16:55:40,3237.97,3243.83,3230.45,3231.71,11440
2025-05-14 16:55:41,3237.97,3243.83,3230.45,3231.91,11446
2025-05-14 16:55:42,3237.97,3243.83,3230.45,3231.94,11447
2025-05-14 16:55:43,3237.97,3243.83,3230.45,3231.83,11449
2025-05-14 16:55:45,3237.97,3243.83,3230.45,3231.77,11451
2025-05-14 16:55:46,3237.97,3243.83,3230.45,3231.83,11454
2025-05-14 16:55:49,3237.97,3243.83,3230.45,3231.61,11459
2025-05-14 16:55:50,3237.97,3243.83,3230.45,3231.71,11462
2025-05-14 16:55:52,3237.97,3243.83,3230.45,3231.67,11463
2025-05-14 16:55:54,3237.97,3243.83,3230.45,3231.66,11464
2025-05-14 16:55:55,3237.97,3243.83,3230.45,3231.65,11466
2025-05-14 16:55:56,3237.97,3243.83,3230.45,3231.75,11468
2025-05-14 16:55:57,3237.97,3243.83,3230.45,3231.67,11470
2025-05-14 16:55:58,3237.97,3243.83,3230.45,3231.94,11474
2025-05-14 16:55:59,3237.97,3243.83,3230.45,3232.03,11477
2025-05-14 16:56:00,3237.97,3243.83,3230.45,3232.06,11478
2025-05-14 16:56:02,3237.97,3243.83,3230.45,3232.12,11481
2025-05-14 16:56:03,3237.97,3243.83,3230.45,3232.03,11483
2025-05-14 16:56:04,3237.97,3243.83,3230.45,3232.02,11484
2025-05-14 16:56:05,3237.97,3243.83,3230.45,3232.03,11485
2025-05-14 16:56:09,3237.97,3243.83,3230.45,3231.95,11487
2025-05-14 16:56:17,3237.97,3243.83,3230.45,3231.87,11489
2025-05-14 16:56:18,3237.97,3243.83,3230.45,3231.61,11492
2025-05-14 16:56:19,3237.97,3243.83,3230.45,3231.6,11496
2025-05-14 16:56:25,3237.97,3243.83,3230.45,3231.53,11498
2025-05-14 16:56:27,3237.97,3243.83,3230.45,3231.77,11500
2025-05-14 16:56:28,3237.97,3243.83,3230.45,3231.83,11501
2025-05-14 16:56:29,3237.97,3243.83,3230.45,3231.77,11502
2025-05-14 16:56:30,3237.97,3243.83,3230.45,3231.77,11504
2025-05-14 16:56:31,3237.97,3243.83,3230.45,3231.78,11505
2025-05-14 16:56:32,3237.97,3243.83,3230.45,3231.76,11508
2025-05-14 16:56:33,3237.97,3243.83,3230.45,3231.5,11514
2025-05-14 16:56:34,3237.97,3243.83,3230.45,3231.45,11516
2025-05-14 16:56:36,3237.97,3243.83,3230.45,3231.46,11520
2025-05-14 16:56:37,3237.97,3243.83,3230.45,3231.42,11523
2025-05-14 16:56:38,3237.97,3243.83,3230.45,3231.47,11525
2025-05-14 16:56:39,3237.97,3243.83,3230.45,3231.49,11526
2025-05-14 16:56:42,3237.97,3243.83,3230.45,3231.52,11527
2025-05-14 16:56:43,3237.97,3243.83,3230.45,3231.49,11530
2025-05-14 16:56:45,3237.97,3243.83,3230.45,3231.47,11532
2025-05-14 16:56:46,3237.97,3243.83,3230.45,3231.77,11537
2025-05-14 16:56:47,3237.97,3243.83,3230.45,3231.73,11539
2025-05-14 16:56:48,3237.97,3243.83,3230.45,3231.74,11540
2025-05-14 16:56:49,3237.97,3243.83,3230.45,3231.75,11541
2025-05-14 16:56:50,3237.97,3243.83,3230.45,3231.74,11546
2025-05-14 16:56:51,3237.97,3243.83,3230.45,3231.83,11550
2025-05-14 16:56:52,3237.97,3243.83,3230.45,3231.79,11551
2025-05-14 16:56:53,3237.97,3243.83,3230.45,3231.87,11556
2025-05-14 16:56:55,3237.97,3243.83,3230.45,3231.9,11557
2025-05-14 16:56:56,3237.97,3243.83,3230.45,3231.91,11558
2025-05-14 16:56:58,3237.97,3243.83,3230.45,3231.89,11563
2025-05-14 16:56:59,3237.97,3243.83,3230.45,3231.96,11566
2025-05-14 16:57:00,3237.97,3243.83,3230.45,3231.94,11569
2025-05-14 16:57:01,3237.97,3243.83,3230.45,3232.34,11571
2025-05-14 16:57:02,3237.97,3243.83,3230.45,3232.54,11581
2025-05-14 16:57:03,3237.97,3243.83,3230.45,3232.79,11588
2025-05-14 16:57:04,3237.97,3243.83,3230.45,3232.75,11591
